team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,quarter,game_id,event_id
1610612761,201960,8.95302,14.53062,0.0,710.98,11.83,1,1451695252003,1
1610612761,200768,24.02938,42.89008,0.0,710.98,11.83,1,1451695252003,1
1610612761,201942,10.32321,36.80121,0.0,710.98,11.83,1,1451695252003,1
1610612761,202685,21.8701,35.95241,0.0,710.98,11.83,1,1451695252003,1
1610612766,101107,12.31216,21.37524,0.0,710.98,11.83,1,1451695252003,1
1610612766,201587,8.19552,18.8952,0.0,710.98,11.83,1,1451695252003,1
1610612766,202689,21.90779,40.93714,0.0,710.98,11.83,1,1451695252003,1
1610612766,203469,16.6782,33.14363,0.0,710.98,11.83,1,1451695252003,1
1610612766,203798,12.59698,36.17414,0.0,710.98,11.83,1,1451695252003,1
-1,-1,26.76322,42.45843,2.69486,710.94,11.81,1,1451695252003,1
1610612761,2449,18.00284,13.33015,0.0,710.94,11.81,1,1451695252003,1
1610612761,201960,8.78344,14.64211,0.0,710.94,11.81,1,1451695252003,1
1610612761,200768,24.55198,42.59281,0.0,710.94,11.81,1,1451695252003,1
1610612761,201942,9.83596,36.41769,0.0,710.94,11.81,1,1451695252003,1
1610612761,202685,22.09072,36.19736,0.0,710.94,11.81,1,1451695252003,1
1610612766,101107,12.2356,21.18832,0.0,710.94,11.81,1,1451695252003,1
1610612766,201587,8.08035,18.87639,0.0,710.94,11.81,1,1451695252003,1
1610612766,202689,22.28079,40.68925,0.0,710.94,11.81,1,1451695252003,1
1610612766,203469,16.71351,33.25502,0.0,710.94,11.81,1,1451695252003,1
1610612766,203798,12.25077,35.98035,0.0,710.94,11.81,1,1451695252003,1
-1,-1,26.97611,42.24914,3.19504,710.9,11.78,1,1451695252003,1
1610612761,2449,17.88395,13.27985,0.0,710.9,11.78,1,1451695252003,1
1610612761,201960,8.62366,14.74583,0.0,710.9,11.78,1,1451695252003,1
1610612761,200768,25.01068,42.23405,0.0,710.9,11.78,1,1451695252003,1
1610612761,201942,9.3696,36.03665,0.0,710.9,11.78,1,1451695252003,1
1610612761,202685,22.29774,36.40445,0.0,710.9,11.78,1,1451695252003,1
1610612766,101107,12.16994,21.00263,0.0,710.9,11.78,1,1451695252003,1
1610612766,201587,7.9661,18.86352,0.0,710.9,11.78,1,1451695252003,1
1610612766,202689,22.64958,40.40012,0.0,710.9,11.78,1,1451695252003,1
1610612766,203469,16.76312,33.4217,0.0,710.9,11.78,1,1451695252003,1
1610612766,203798,11.93802,35.80248,0.0,710.9,11.78,1,1451695252003,1
-1,-1,27.30502,42.06784,3.73384,710.86,11.76,1,1451695252003,1
1610612761,2449,17.77237,13.24123,0.0,710.86,11.76,1,1451695252003,1
1610612761,201960,8.46709,14.84517,0.0,710.86,11.76,1,1451695252003,1
1610612761,200768,25.48652,41.8348,0.0,710.86,11.76,1,1451695252003,1
1610612761,201942,8.91201,35.60313,0.0,710.86,11.76,1,1451695252003,1
1610612761,202685,22.48502,36.56051,0.0,710.86,11.76,1,1451695252003,1
1610612766,101107,12.13039,20.86033,0.0,710.86,11.76,1,1451695252003,1
1610612766,201587,7.85611,18.84253,0.0,710.86,11.76,1,1451695252003,1
1610612766,202689,23.00455,40.07889,0.0,710.86,11.76,1,1451695252003,1
1610612766,203469,16.81093,33.53524,0.0,710.86,11.76,1,1451695252003,1
1610612766,203798,11.61792,35.63016,0.0,710.86,11.76,1,1451695252003,1
-1,-1,27.51902,41.78122,3.9448,710.82,11.74,1,1451695252003,1
1610612761,2449,17.65529,13.20448,0.0,710.82,11.74,1,1451695252003,1
1610612761,201960,8.32164,14.95474,0.0,710.82,11.74,1,1451695252003,1
1610612761,200768,25.92635,41.37859,0.0,710.82,11.74,1,1451695252003,1
1610612761,201942,8.45371,35.17897,0.0,710.82,11.74,1,1451695252003,1
1610612761,202685,22.65759,36.70252,0.0,710.82,11.74,1,1451695252003,1
1610612766,101107,12.12393,20.76123,0.0,710.82,11.74,1,1451695252003,1
1610612766,201587,7.7451,18.80933,0.0,710.82,11.74,1,1451695252003,1
1610612766,202689,23.35681,39.73922,0.0,710.82,11.74,1,1451695252003,1
1610612766,203469,16.86326,33.65082,0.0,710.82,11.74,1,1451695252003,1
1610612766,203798,11.31007,35.4625,0.0,710.82,11.74,1,1451695252003,1
-1,-1,27.9169,41.37191,4.18103,710.78,11.71,1,1451695252003,1
1610612761,2449,17.5424,13.18193,0.0,710.78,11.71,1,1451695252003,1
1610612761,201960,8.17936,15.06578,0.0,710.78,11.71,1,1451695252003,1
1610612761,200768,26.29055,40.90892,0.0,710.78,11.71,1,1451695252003,1
1610612761,201942,7.99695,34.71871,0.0,710.78,11.71,1,1451695252003,1
1610612761,202685,22.81744,36.88565,0.0,710.78,11.71,1,1451695252003,1
1610612766,101107,12.14596,20.71678,0.0,710.78,11.71,1,1451695252003,1
1610612766,201587,7.63785,18.77125,0.0,710.78,11.71,1,1451695252003,1
1610612766,202689,23.70144,39.3829,0.0,710.78,11.71,1,1451695252003,1
1610612766,203469,16.91064,33.7481,0.0,710.78,11.71,1,1451695252003,1
1610612766,203798,11.02173,35.26922,0.0,710.78,11.71,1,1451695252003,1
-1,-1,28.1535,41.05256,4.00752,710.74,11.69,1,1451695252003,1
1610612761,2449,17.43248,13.16944,0.0,710.74,11.69,1,1451695252003,1
1610612761,201960,8.06453,15.23262,0.0,710.74,11.69,1,1451695252003,1
1610612761,200768,26.62659,40.44301,0.0,710.74,11.69,1,1451695252003,1
1610612761,201942,7.56626,34.26711,0.0,710.74,11.69,1,1451695252003,1
1610612761,202685,22.96938,37.09255,0.0,710.74,11.69,1,1451695252003,1
